No,Nama Satker,Nomor Rekening,Nama Rekening,Tanggal Transaksi Terakhir,Saldo Akhir,Saldo Telah Menjadi Hak Negara,Saldo Rekening Antara untuk menampung pembayaran dari negara,Saldo Belum/tidak menjadi hak negara
1512.0,KANTOR KEMENTERIAN AGAMA KOTA SURABAYA,653004178171000                                                                                                                                                                                                                                 ,BPG 135 KEMENAG SBY 417817,28/06/2024,3419447900.0,0.0,0.0,0.0
1513.0,KANTOR KEMENTERIAN AGAMA KOTA SURABAYA,652734178181000                                                                                                                                                                                                                                 ,BPG 135 KEMENAG SBY 417818,28/06/2024,1000000000.0,0.0,0.0,0.0
1514.0,KANTOR KEMENTERIAN AGAMA KOTA SURABAYA,653614178191000                                                                                                                                                                                                                                 ,BPG 135 KEMENAG SBY 417819,28/06/2024,0.0,0.0,0.0,0.0
1515.0,KANTOR KEMENTERIAN AGAMA KOTA SURABAYA,651814178201000                                                                                                                                                                                                                                 ,BPG 135 KEMENAG SBY 417820,28/06/2024,0.0,0.0,0.0,0.0
1516.0,KANTOR KEMENTERIAN AGAMA KOTA SURABAYA,653624178211000,BPG 135 KEMENAG SBY 417821,28/06/2024,0.0,0.0,0.0,0.0
1517.0,KANTOR KEMENTERIAN AGAMA KOTA SURABAYA,651884178231000                                                                                                                                                                                                                                 ,BPG 135 KEMENAG SBY 417823,28/06/2024,372000000.0,0.0,0.0,0.0
1518.0,KANTOR KEMENTERIAN AGAMA KOTA SURABAYA,653584178241000                                                                                                                                                                                                                                 ,BPG 135 KEMENAG SBY 417824,28/06/2024,1200000000.0,0.0,0.0,0.0
1519.0,KODIM 0830 REM  084 /SURABAYA UTARA,652816850541000                                                                                                                                                                                                                                 ,BPG 135 KODIM 0830/SURABAYA UTARA,28/06/2024,0.0,0.0,0.0,0.0
1520.0,KODIM 0831 REM  084 /SURABAYA TIMUR,652816850551000                                                                                                                                                                                                                                 ,BPG 135 KODIM 0831/SURABAYA TIMUR,28/06/2024,0.0,0.0,0.0,0.0
1521.0,KODIM 0832 / SURABAYA SELATAN,652816850571000                                                                                                                                                                                                                                 ,BPG 135 KODIM 0832/SURABAYA SELATAN,28/06/2024,0.0,0.0,0.0,0.0
1522.0,KOGARTAP III/SBY,8100126843351000                                                                                                                                                                                                                                ,BPG 135 KOGARTAP III/SBY,28/06/2024,0.0,0.0,0.0,0.0
1523.0,KOREM 084/W DAM V/BRW,652813442811000                                                                                                                                                                                                                                 ,BPG 135 KOREM 084/BJ,28/06/2024,227414640000.0,0.0,0.0,0.0
1524.0,KANTOR KESYAHBANDARAN DAN OTORITAS PELABUHAN GRESIK,9890274129051000                                                                                                                                                                                                                                ,BPG 135 KSOP GRESIK,28/06/2024,6993200000.0,0.0,0.0,0.0
1525.0,KANTOR KESYAHBANDARAN UTAMA TANJUNG PERAK,9890274134281000                                                                                                                                                                                                                                ,BPG 135 KSOP UTAMA TG PERAK SBY,28/06/2024,17372291000.0,0.0,0.0,0.0
1526.0,LABFOR CAB SURABAYA,8100126440511000                                                                                                                                                                                                                                ,BPG 135 LABFOR CAB SURABAYA,28/06/2024,0.0,0.0,0.0,0.0
1527.0,LANUD MULYONO,651663448401000                                                                                                                                                                                                                                 ,BPG 135 LANUD SURABAYA,28/06/2024,0.0,0.0,0.0,0.0
1528.0,MADRASAH ALIYAH NEGERI 1 GRESIK KAB. GRESIK,652734258401000                                                                                                                                                                                                                                 ,BPG 135 MAN 1 GRESIK,28/06/2024,3297250000.0,0.0,0.0,0.0
